0.24067807	-0.37158164	0.031255517	0.019778682	0.45450106	-0.16287352	0.13939875	-0.20399798	0.35840675	0.42575526	-0.2338165	-0.23244984	-0.4835236	0.47323027	0.33157298	0.11045638	-0.007983666	0.32765737	-0.0011273217	-0.033369377	0.42710376	-0.07076373	-0.24507831	-0.31729245	-0.14784959	-0.4416532	-0.33986604	-0.057903275	0.31137896	0.42282766
0.18476628	-0.01751113	0.41840792	0.1939657	0.22361533	-0.24929397	0.276591	-0.23969196	0.07390358	0.16353594	-0.30332723	-0.06908422	-0.27613238	0.19595802	0.19982253	0.21870652	0.023442762	0.24878077	0.22352543	0.08058984	0.34018692	-0.28516972	0.08019648	-0.2513463	-0.21440914	-0.24636869	-0.20325066	0.25348213	0.23720111	0.27022958
0.1630204	-0.079347886	0.019018294	0.018095888	0.008201123	-0.09873136	-0.033180997	-0.025358258	0.001373768	0.0822652	-0.043609787	0.0085681155	-0.037835285	-0.05580588	0.0924019	-0.012829917	0.00010859238	0.12725358	-0.033371452	-0.06184469	0.002560343	0.035930302	0.069411896	-0.044278994	-0.05094249	-0.00049043994	0.005430532	0.004468071	0.06497671	0.06648557
0.2195087	-0.36841378	0.103898205	0.1372004	0.5956433	-0.12996836	0.13527644	-0.3445875	0.32371372	0.7357003	-0.20164566	-0.61409914	-0.6306244	0.51393574	0.4199392	0.27615306	0.030953547	0.63211226	-0.1141013	-0.032239147	0.71691006	-0.008840186	-0.5464282	-0.7362014	-0.29131123	-0.7024457	-0.55359983	0.03507876	0.5533176	0.65443176
0.4647222	-0.37803057	0.026447793	-0.0012343443	0.827947	-0.24108168	0.3159961	-0.41138256	0.4110121	0.8112942	-0.3429892	-0.7452205	-0.83957857	0.7008138	0.6440073	0.4375328	0.14982824	0.7440811	-0.1709864	-0.078706086	0.9511236	-0.45134425	-0.3925492	-0.87891906	-0.36094785	-0.89907306	-0.6284225	-0.03488694	0.84323376	0.8393515
0.039482128	0.019204127	-0.02433413	-0.018326348	-0.11049659	-0.19581915	0.007959671	-0.015053411	0.04464868	-0.010852881	0.044705782	-0.09637502	0.13815807	-0.1851121	-0.15225673	0.028346313	0.03715923	0.0046715126	0.024543	-0.15776807	-0.13842577	0.095961966	-0.07948904	0.04381802	0.088308446	-0.005055832	-0.10930282	-0.024355875	0.014912665	-0.01862527
0.10197471	-0.42692587	-0.0684168	-0.0758774	0.60260236	-0.08166349	0.09062132	-0.33089125	0.32523242	0.735299	-0.3029957	-0.3672473	-0.6911199	0.41259843	0.3497898	0.30565688	0.033462618	0.4495932	-0.35076648	0.21429992	0.699658	0.2440079	-0.35989964	-0.68976074	-0.3756145	-0.6946833	-0.271663	-0.12362958	0.5665058	0.59541196
-0.06184806	-0.18350308	0.02264837	-0.03258247	0.21844397	-0.19035964	0.021378936	-0.29981652	0.1261233	0.16720428	-0.19577436	-0.06833934	-0.13831271	0.17219436	0.071461	0.08007948	0.06799322	0.082343094	-0.19201194	0.030374844	0.13769366	0.13001432	-0.18812291	-0.16032955	-0.08321273	-0.17980793	-0.18482663	-0.080803506	0.19360283	0.13619974
-0.079932906	0.01576233	0.070885725	0.026057156	0.04866339	-0.09213023	0.016916204	0.11607254	0.17500584	0.14452775	-0.031812146	0.14914024	-0.17683943	-0.008991849	0.046012398	0.120548025	-0.11446763	0.039617047	-0.19270097	0.14794947	0.12172785	0.040040266	0.060563844	-0.11559997	-0.037834886	-0.08193465	-0.028653083	-0.092703626	0.0015470125	0.12635349
-0.058312345	-0.18656567	-0.003684903	0.3510104	0.36240962	-0.36113217	0.01515779	0.16730885	0.28682542	0.36218616	-0.29517034	0.18050542	-0.39682153	0.23281021	0.19149244	0.18950114	-0.23329675	0.30884677	-0.059839394	0.18099555	0.42953324	-0.18409014	-0.017336836	-0.45701516	-0.1384889	-0.3732017	-0.23105745	-0.07820933	0.29980975	0.37777966
0.0745555	-0.29564685	-0.051751904	-0.220823	0.31989303	-0.09836043	0.13001353	-0.11853445	0.44996348	0.5438635	-0.35140046	-0.19756255	-0.40911683	0.46798807	0.31703094	0.21592589	-0.021668235	0.3980943	-0.3703674	-0.1376826	0.53201663	0.07165941	-0.32880482	-0.48354113	-0.21681935	-0.5223658	-0.33321598	-0.08455775	0.3688867	0.4319469
0.20337294	0.01287651	-0.05258107	-0.13820605	-0.09460595	-0.010224957	-0.090009004	-0.092999764	-0.26379457	-0.22103472	0.077660926	-0.10629522	0.09904923	0.0015868482	-0.08460047	-0.089419335	0.0038751718	0.104040146	0.048824783	-0.13722013	-0.106734194	0.034159735	-0.024974622	0.010938539	-0.03286491	0.05826047	-0.048558906	0.018408231	0.08677224	-0.1759183
0.0682577	-0.08312755	-0.16135232	0.3097406	0.5715469	-0.21602626	0.0052342173	-0.034219917	0.3258597	0.61939555	-0.2872222	-0.005997623	-0.621595	0.32745674	-0.06334147	0.23279305	-0.16400097	0.14521085	-0.04632497	0.17850305	0.62385523	-0.11577184	0.15085225	-0.55440336	0.012203859	-0.6149054	-0.5355725	-0.113346994	0.47532582	0.5940431
0.04112342	-0.062924	-0.04810922	-0.12836131	-0.07967668	0.11119772	-0.09236913	-0.14953467	-0.17112374	-0.151042	0.07730313	-0.16316995	0.10446478	-0.029842036	-0.11080133	-0.03194024	0.16651711	0.07020755	0.12568973	-0.24581324	-0.041954447	0.040395353	-0.16382639	0.06921478	0.18699361	0.026039045	0.074159294	0.16134508	-0.035318896	-0.024202978
0.32957515	-0.2534872	0.11497203	-0.053822253	0.25105494	0.054998383	0.21736027	-0.24716626	-0.3997818	-0.11259513	-0.107064754	-0.054335896	-0.13868484	0.43209773	0.1872458	0.039170366	0.09051593	0.26552948	0.41389555	0.013092535	0.34285855	-0.35005027	0.19316627	-0.26004663	-0.32862955	0.19994064	0.2969189	0.3905958	-0.06823286	0.34753656
0.077311665	0.032816164	0.092059106	0.12841187	0.07438231	-0.04848355	-0.022284627	0.09207769	0.023914356	0.065336935	-0.15177861	0.11615605	-0.043317754	0.18441483	0.13611078	0.08926032	-0.15419492	0.07206196	-0.0065805744	0.08825069	0.19167846	-0.15662965	-0.03508655	-0.034457788	-0.01698688	-0.111955695	-0.09453347	-0.1612079	-0.0036160555	0.17115852
0.13651736	0.0058397325	-0.020022342	0.063922085	-0.029856242	-0.014197446	-0.03609757	0.02796672	0.20900887	-0.004182213	0.023287801	-0.011973324	-0.015737308	0.17322677	0.09230825	0.08162478	-0.19829987	-0.06676011	-0.12389323	-0.020129776	-0.026049132	0.017703073	-0.025964452	-0.112478845	0.21462028	-0.072128765	-0.08213635	-0.25339252	-0.054223176	0.006522509
0.117814	-0.0099745765	0.0030589385	0.02432768	-0.043427467	0.07219042	-0.0032282367	0.015457881	0.10613912	-0.002709326	0.052327793	0.01427376	-0.056720868	0.019708095	-0.037133746	-0.04887513	-0.11644929	0.06823701	0.062281214	0.0038067012	-0.04322928	-0.03426144	0.0051613925	-0.027331175	-0.030210525	0.008057139	-0.09950855	0.10047519	0.065991655	-0.031172967
0.15795554	-0.2292882	0.00048092377	0.17422509	0.21929255	0.028412806	-0.070215285	0.07904057	0.30277362	0.313108	0.09791921	-0.091461964	-0.15318067	0.12177536	0.04604128	-0.18189617	0.03584207	0.006691816	-0.15571651	-0.07079675	0.09833506	0.1323649	0.022666099	-0.12107865	0.037626754	-0.2560519	-0.12466959	0.03365379	0.18989547	0.028051868
-0.14302333	-0.20441374	-0.27885467	-0.0593246	0.64284235	-0.10093927	-0.14221154	0.038702086	0.32820296	0.81438607	0.16951065	-0.41324276	-0.74202853	0.08403139	-0.110902846	0.005836832	-0.24830338	0.19104394	-0.3587907	0.03728653	0.7867912	0.29314953	-0.3184423	-0.73292166	-0.088974975	-0.74736685	-0.22198828	-0.17357202	0.54421514	0.579026
